RespondantID,Brand,Cores,RAM,HardDrive,DSize,DQuality,TouchScreen,Rating
207,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,7
207,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,5
207,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,1
207,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,6
207,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,6
207,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,9
208,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,7
208,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,6
208,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,2
208,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
208,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,1
208,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,3
208,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,3
208,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,3
208,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,8
209,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,8
209,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,5
209,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,7
209,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,1
209,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,7
209,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,5
209,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,9
209,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,2
209,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,8
210,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,3
210,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,4
210,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,6
210,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,3
210,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,4
210,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,5
210,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,6
210,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,2
210,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,2
211,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,1
211,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,1
211,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,5
211,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,1
211,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,7
211,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,3
211,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,8
211,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,8
211,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,3
212,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,3
212,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,6
212,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,6
212,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,7
212,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,7
212,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,1
212,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,5
212,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,6
212,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,6
213,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,1
213,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,8
213,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,5
213,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,2
213,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,7
213,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,3
213,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,9
213,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,1
213,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,5
214,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,2
214,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,9
214,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,2
214,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,8
214,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
214,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,8
214,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,7
214,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,7
214,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
215,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,5
215,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,2
215,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,8
215,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
215,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,7
215,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,9
215,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,4
215,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,7
215,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,1
216,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,7
216,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,4
216,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,6
216,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,5
216,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,1
216,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,4
216,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
216,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,1
216,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,2
217,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,1
217,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,9
217,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,6
217,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,6
217,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,8
217,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,3
217,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,1
217,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,9
217,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,3
218,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,2
218,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,1
218,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,6
218,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,5
218,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,6
218,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
218,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,4
218,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,6
218,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,3
219,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
219,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,1
219,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,7
219,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
219,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,7
219,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,8
219,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,8
219,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,5
219,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,5
220,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,6
220,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,8
220,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,3
220,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,6
220,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,1
220,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
220,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,8
220,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,5
220,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,2
221,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,9
221,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,7
221,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,1
221,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,7
221,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,8
221,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,9
221,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,7
221,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,5
221,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,6
222,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,2
222,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,8
222,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,6
222,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,6
222,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,2
222,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,9
222,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
222,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,1
222,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,4
223,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,3
223,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
223,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,6
223,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,1
223,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,3
223,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,2
223,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
223,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,3
223,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,8
224,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,5
224,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,7
224,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,6
224,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,6
224,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,5
224,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
224,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,8
224,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
224,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,6
225,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,2
225,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,1
225,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,5
225,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,6
225,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,3
225,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,6
225,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,1
225,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,6
225,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,9
226,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
226,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,9
226,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,1
226,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,7
226,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,7
226,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,9
226,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,6
226,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,6
226,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,8
227,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,9
227,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,1
227,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,6
227,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,2
227,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,7
227,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,1
227,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,9
227,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,3
227,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,8
228,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,1
228,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
228,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,2
228,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,5
228,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,6
228,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,7
228,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,8
228,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,2
228,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
229,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,3
229,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,3
229,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,8
229,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,8
229,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,8
229,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,7
229,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,9
229,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,5
229,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,1
230,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,2
230,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,7
230,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,5
230,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,5
230,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,9
230,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,9
230,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,3
230,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
230,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,6
231,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,4
231,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,9
231,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,9
231,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,8
231,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,8
231,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,7
231,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
231,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,4
231,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,5
232,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,3
232,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,8
232,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
232,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,7
232,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,9
232,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,2
232,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,8
232,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,7
232,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,5
233,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,6
233,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,8
233,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,9
233,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
233,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
233,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,1
233,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,4
233,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,3
233,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,3
234,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,8
234,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,5
234,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,8
234,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
234,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,8
234,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,1
234,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,3
234,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,9
234,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,1
235,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,7
235,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,9
235,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
235,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,3
235,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,6
235,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,2
235,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,7
235,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,4
235,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,2
236,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,3
236,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,3
236,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,6
236,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,2
236,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,3
236,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
236,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,8
236,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,5
236,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,4
237,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
237,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,3
237,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,8
237,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,5
237,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,1
237,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,5
237,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,7
237,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,4
237,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,4
238,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,9
238,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,7
238,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,3
238,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,5
238,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,6
238,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,4
238,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,2
238,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,4
238,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,5
239,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,6
239,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
239,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,2
239,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,7
239,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,9
239,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,3
239,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
239,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,7
239,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,2
240,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,8
240,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,5
240,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
240,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,1
240,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,4
240,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,5
240,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,4
240,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,8
240,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,6
241,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,6
241,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,7
241,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,5
241,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,2
241,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,6
241,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,4
241,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,8
241,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,9
241,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,5
242,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,7
242,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,6
242,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,8
242,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,9
242,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,8
242,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,5
242,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,5
242,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,8
242,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,4
243,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,9
243,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,7
243,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
243,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,2
243,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,7
243,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,3
243,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,6
243,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,9
243,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,9
244,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,6
244,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,9
244,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,8
244,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,2
244,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,6
244,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
244,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,3
244,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,1
244,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,3
245,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,2
245,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,4
245,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,2
245,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,5
245,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,1
245,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,1
245,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,9
245,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,4
245,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,2
246,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,5
246,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,1
246,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,8
246,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,2
246,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,5
246,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
246,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,5
246,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,7
246,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,5
247,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,4
247,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,6
247,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,1
247,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,3
247,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,4
247,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,3
247,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,8
247,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,3
247,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,3
248,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
248,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,9
248,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,1
248,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,8
248,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,4
248,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,3
248,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,9
